"MC_line_count","MC_cyclomatic","MC_essential","MC_design","line_code","line_comment","line_blank","line_code_and_comment","unique_operators","unique_operands","total_operators","total_operands","flow_graph","TARGET","source.1","source.2","source.3","source.4","source.5"
37,6,1,4,28,0,5,2,17,19,50,44,11,"1",1,0,0,0,0
88,14,9,13,80,1,5,0,14,50,177,158,27,"1",1,0,0,0,0
95,5,1,5,44,40,9,0,18,27,117,79,9,"1",1,0,0,0,0
186,28,20,8,119,45,20,0,29,28,261,173,55,"1",1,0,0,0,0
50,11,10,2,40,4,3,0,19,16,152,86,21,"1",1,0,0,0,0
27,5,3,3,19,0,6,0,10,10,26,17,5,"1",1,0,0,0,0
57,5,1,4,39,3,9,4,12,16,61,49,9,"1",1,0,0,0,0
165,22,1,18,136,10,16,1,20,71,226,183,43,"1",1,0,0,0,0
35,3,1,3,19,5,7,0,14,20,58,32,5,"1",1,0,0,0,0
24,3,1,3,14,3,5,0,12,12,31,19,5,"1",1,0,0,0,0
67,12,7,6,60,1,4,0,26,29,148,97,23,"1",1,0,0,0,0
23,4,1,4,15,3,2,1,16,14,34,28,7,"1",1,0,0,0,0
74,12,10,5,0,0,0,0,0,0,0,0,23,"1",1,0,0,0,0
10,2,1,2,8,0,0,0,14,11,37,19,3,"1",1,0,0,0,0
50,8,1,7,27,13,8,0,19,16,72,39,15,"1",1,0,0,0,0
52,9,5,9,0,0,0,0,0,0,0,0,17,"1",1,0,0,0,0
18,2,1,2,8,8,2,0,7,5,10,6,3,"1",1,0,0,0,0
31,12,12,11,27,1,1,0,20,31,79,52,23,"1",1,0,0,0,0
94,12,1,10,61,10,10,11,33,44,137,103,20,"1",1,0,0,0,0
5,1,1,1,3,0,0,0,7,4,8,6,1,"1",1,0,0,0,0
19,6,1,3,14,0,2,1,14,16,37,26,11,"1",1,0,0,0,0
4,1,1,1,2,0,0,0,3,2,3,2,1,"1",1,0,0,0,0
33,1,1,1,22,4,5,0,5,26,61,43,1,"1",1,0,0,0,0
36,2,1,2,32,0,1,1,6,33,167,165,3,"1",1,0,0,0,0
41,7,6,5,25,12,2,0,19,24,75,38,13,"1",1,0,0,0,0
23,2,1,2,17,0,4,0,13,20,46,40,3,"1",1,0,0,0,0
591,88,44,51,442,69,75,3,30,175,1080,785,175,"1",1,0,0,0,0
10,1,1,1,5,0,3,0,5,12,18,17,1,"1",1,0,0,0,0
5,1,1,1,3,0,0,0,5,6,8,7,1,"1",1,0,0,0,0
115,2,1,1,87,1,25,0,19,69,375,205,3,"1",1,0,0,0,0
113,16,9,10,96,6,9,0,23,39,210,140,31,"1",1,0,0,0,0
17,3,1,1,11,0,4,0,7,7,13,10,5,"1",1,0,0,0,0
200,52,13,37,188,5,5,0,39,86,896,438,92,"1",1,0,0,0,0
18,2,1,2,0,0,0,0,0,0,0,0,3,"1",1,0,0,0,0
35,4,1,4,0,0,0,0,0,0,0,0,7,"1",1,0,0,0,0
84,22,6,9,67,0,14,1,34,33,321,124,42,"1",1,0,0,0,0
36,4,1,4,28,2,4,0,15,19,42,29,7,"1",1,0,0,0,0
65,9,7,5,56,2,5,0,18,24,100,84,17,"1",1,0,0,0,0
9,3,3,2,6,0,1,0,12,7,15,9,5,"1",1,0,0,0,0
13,3,1,3,10,0,1,0,9,8,17,15,5,"1",1,0,0,0,0
5,1,1,1,3,0,0,0,6,5,8,5,1,"1",1,0,0,0,0
20,7,7,3,16,0,2,0,14,9,25,16,13,"1",1,0,0,0,0
30,6,5,5,20,4,3,0,19,13,47,29,11,"1",1,0,0,0,0
45,5,1,4,31,1,6,4,18,32,83,65,7,"1",1,0,0,0,0
15,4,4,2,11,0,2,0,13,7,19,9,7,"1",1,0,0,0,0
107,14,7,9,83,5,17,0,19,68,178,139,27,"1",1,0,0,0,0
54,8,3,5,43,1,8,0,25,22,129,69,15,"1",1,0,0,0,0
112,20,15,7,89,2,13,6,23,33,240,142,39,"1",1,0,0,0,0
246,46,39,13,199,19,20,4,24,43,513,332,91,"1",1,0,0,0,0
48,8,7,5,37,0,9,0,19,26,86,56,15,"1",1,0,0,0,0
18,1,1,1,0,0,0,0,0,0,0,0,1,"1",1,0,0,0,0
31,5,1,5,27,0,2,0,12,13,36,19,9,"1",1,0,0,0,0
14,2,1,2,8,0,4,0,9,16,28,22,3,"1",1,0,0,0,0
14,2,1,2,6,2,4,0,8,7,16,11,3,"1",1,0,0,0,0
34,5,3,5,27,0,5,0,13,27,54,48,9,"1",1,0,0,0,0
16,2,1,2,11,0,3,0,8,10,17,13,3,"1",1,0,0,0,0
21,2,1,2,13,3,3,0,8,10,20,16,3,"1",1,0,0,0,0
6,1,1,1,3,0,1,0,5,4,6,4,1,"1",1,0,0,0,0
45,5,1,5,31,4,8,0,10,26,61,49,13,"1",1,0,0,0,0
7,1,1,1,3,0,2,0,3,3,3,3,1,"1",1,0,0,0,0
21,2,1,2,15,0,4,0,12,8,52,25,3,"1",1,0,0,0,0
6,1,1,1,2,0,1,0,3,1,3,1,1,"1",1,0,0,0,0
7,1,1,1,3,0,2,0,3,3,3,3,1,"1",1,0,0,0,0
14,2,1,1,4,5,3,0,5,5,6,6,3,"1",1,0,0,0,0
5,1,1,1,2,0,1,0,3,1,3,1,1,"1",1,0,0,0,0
63,7,4,5,45,7,9,0,18,19,99,55,13,"1",1,0,0,0,0
12,2,1,2,7,1,2,0,7,11,15,15,3,"1",1,0,0,0,0
26,6,5,2,0,0,0,0,0,0,0,0,11,"1",1,0,0,0,0
46,12,11,8,26,16,1,0,16,9,88,37,23,"1",1,0,0,0,0
37,10,9,3,24,12,1,0,16,19,71,51,19,"1",1,0,0,0,0
24,10,8,2,20,0,2,0,16,12,35,25,19,"1",1,0,0,0,0
36,6,4,5,27,3,4,0,14,25,58,43,11,"1",1,0,0,0,0
14,2,1,2,7,1,3,1,8,6,11,10,3,"1",1,0,0,0,0
12,2,1,2,9,0,1,0,6,6,10,8,3,"1",1,0,0,0,0
8,1,1,1,5,0,0,1,7,7,19,12,1,"1",1,0,0,0,0
60,8,4,7,46,5,7,0,18,27,88,58,15,"1",1,0,0,0,0
41,4,3,3,20,9,8,2,11,14,32,26,7,"1",1,0,0,0,0
5,1,1,1,3,0,0,0,7,4,8,6,1,"1",1,0,0,0,0
16,2,1,1,9,1,4,0,9,12,22,19,3,"1",1,0,0,0,0
4,1,1,1,2,0,0,0,4,3,4,3,1,"1",1,0,0,0,0
24,6,6,2,18,0,4,0,18,17,51,40,11,"1",1,0,0,0,0
44,5,4,3,0,0,0,0,0,0,0,0,9,"1",1,0,0,0,0
367,48,7,44,333,2,30,0,24,87,646,445,95,"1",1,0,0,0,0
29,5,1,3,23,0,2,2,16,19,69,40,9,"1",1,0,0,0,0
29,5,1,3,25,0,2,2,16,37,68,56,9,"1",1,0,0,0,0
34,5,1,3,29,0,3,0,12,13,37,27,9,"1",1,0,0,0,0
49,6,1,4,39,2,6,0,15,19,85,61,11,"1",1,0,0,0,0
33,4,1,4,26,1,4,0,10,16,46,33,7,"1",1,0,0,0,0
52,9,9,6,0,0,0,0,0,0,0,0,17,"1",1,0,0,0,0
41,5,1,5,32,0,6,0,14,26,64,48,6,"1",1,0,0,0,0
40,2,1,1,24,6,6,0,10,21,70,52,3,"1",1,0,0,0,0
31,2,1,1,19,4,5,0,11,19,49,36,3,"1",1,0,0,0,0
7,1,1,1,2,1,0,0,4,2,4,2,1,"1",1,0,0,0,0
44,5,5,4,0,0,0,0,0,0,0,0,9,"1",1,0,0,0,0
30,4,1,1,21,2,5,0,13,13,30,24,7,"1",1,0,0,0,0
51,16,9,3,0,0,0,0,0,0,0,0,31,"1",1,0,0,0,0
22,2,1,2,0,0,0,0,0,0,0,0,3,"1",1,0,0,0,0
35,3,1,3,0,0,0,0,0,0,0,0,5,"1",1,0,0,0,0
33,2,1,2,0,0,0,0,0,0,0,0,3,"1",1,0,0,0,0
112,48,44,9,82,23,7,0,22,36,229,177,95,"1",1,0,0,0,0
4,1,1,1,2,0,0,0,4,3,4,3,1,"1",1,0,0,0,0
13,2,1,1,7,0,4,0,5,13,15,15,3,"1",1,0,0,0,0
15,2,1,2,11,0,2,0,11,16,23,20,3,"1",1,0,0,0,0
12,2,1,2,7,1,2,0,7,10,13,10,3,"1",1,0,0,0,0
115,14,1,7,97,4,8,4,14,40,160,141,27,"1",1,0,0,0,0
10,1,1,1,5,1,2,0,6,10,17,15,1,"1",1,0,0,0,0
44,8,8,3,0,0,0,0,0,0,0,0,15,"1",1,0,0,0,0
41,5,1,4,32,0,7,0,17,23,105,59,9,"1",1,0,0,0,0
169,21,1,13,139,2,24,1,28,56,332,202,37,"1",1,0,0,0,0
112,18,3,2,95,1,12,0,22,25,201,111,35,"1",1,0,0,0,0
100,6,1,6,73,6,18,0,21,39,171,99,9,"1",1,0,0,0,0
133,10,1,5,79,39,12,0,20,27,158,97,19,"1",1,0,0,0,0
19,2,1,1,14,0,3,0,9,7,36,24,3,"1",1,0,0,0,0
19,2,1,1,12,0,4,0,10,6,42,28,3,"1",1,0,0,0,0
28,1,1,1,17,1,7,0,11,16,58,27,1,"1",1,0,0,0,0
78,13,4,13,67,3,4,1,21,54,224,172,18,"1",1,0,0,0,0
63,5,1,5,48,3,9,0,16,26,118,68,9,"1",1,0,0,0,0
52,4,1,4,35,0,14,0,17,34,96,71,7,"1",1,0,0,0,0
54,6,1,6,38,2,10,2,21,24,76,43,8,"1",1,0,0,0,0
96,7,4,3,58,29,6,1,20,23,124,81,13,"1",1,0,0,0,0
123,28,9,3,101,0,20,0,33,38,177,103,46,"1",1,0,0,0,0
86,46,46,18,61,8,6,9,22,49,384,225,91,"1",1,0,0,0,0
122,41,22,1,118,0,1,0,25,14,290,101,67,"1",1,0,0,0,0
17,13,13,13,0,0,0,0,0,0,0,0,25,"1",1,0,0,0,0
14,2,1,2,8,0,3,0,9,7,16,13,3,"1",1,0,0,0,0
50,15,15,1,0,0,0,0,0,0,0,0,29,"1",1,0,0,0,0
24,15,13,2,0,0,0,0,0,0,0,0,29,"1",1,0,0,0,0
28,9,9,5,24,0,2,0,19,17,108,69,17,"1",1,0,0,0,0
16,3,3,1,11,0,2,0,11,6,18,12,5,"1",1,0,0,0,0
5,1,1,1,2,0,1,0,5,2,5,2,1,"1",1,0,0,0,0
18,2,1,2,13,0,3,0,10,7,18,12,3,"1",1,0,0,0,0
20,10,7,4,15,0,3,0,14,7,45,29,19,"1",1,0,0,0,0
5,1,1,1,2,0,1,0,5,2,5,2,1,"1",1,0,0,0,0
60,11,5,3,37,6,11,3,14,10,64,49,21,"1",1,0,0,0,0
23,8,8,2,18,0,2,0,22,11,54,33,15,"1",1,0,0,0,0
27,5,5,1,20,0,4,0,15,9,35,23,9,"1",1,0,0,0,0
69,11,7,5,0,0,0,0,0,0,0,0,21,"1",1,0,0,0,0
28,9,9,2,24,0,2,0,21,12,72,46,17,"1",1,0,0,0,0
14,10,10,2,9,0,2,1,18,10,61,24,19,"1",1,0,0,0,0
15,10,10,2,9,0,3,1,19,10,62,24,19,"1",1,0,0,0,0
54,17,7,1,0,0,0,0,0,0,0,0,33,"1",1,0,0,0,0
40,3,1,2,32,0,4,0,17,26,53,36,4,"1",1,0,0,0,0
78,12,1,7,55,0,21,0,15,19,94,53,18,"1",1,0,0,0,0
24,2,1,2,13,4,4,1,10,10,33,26,3,"1",1,0,0,0,0
28,5,1,5,22,0,3,0,9,14,68,42,9,"1",1,0,0,0,0
24,10,10,10,19,0,3,0,11,11,54,30,19,"1",1,0,0,0,0
24,5,1,2,20,0,2,0,13,16,33,21,6,"1",1,0,0,0,0
143,15,1,3,106,1,30,4,18,34,165,80,21,"1",1,0,0,0,0
21,5,1,1,19,0,0,0,11,10,33,10,6,"1",1,0,0,0,0
28,13,13,13,23,0,3,0,12,13,71,39,25,"1",1,0,0,0,0
24,5,1,2,20,0,2,0,13,16,33,21,6,"1",1,0,0,0,0
24,3,1,2,18,1,3,0,10,8,27,13,5,"1",1,0,0,0,0
5,1,1,1,2,0,1,0,6,2,6,2,1,"1",1,0,0,0,0
107,31,1,2,92,0,13,0,24,31,186,100,52,"1",1,0,0,0,0
30,2,1,2,27,0,1,0,16,19,72,47,3,"1",1,0,0,0,0
31,2,1,2,28,0,1,0,16,19,79,51,3,"1",1,0,0,0,0
11,2,1,2,7,0,2,0,7,6,11,6,3,"1",1,0,0,0,0
16,2,1,2,11,0,3,0,9,10,16,12,3,"1",1,0,0,0,0
22,3,1,3,17,0,3,0,12,12,26,20,5,"1",1,0,0,0,0
130,13,1,8,81,25,15,7,25,40,152,115,24,"1",1,0,0,0,0
121,13,1,8,86,16,15,2,26,39,165,121,23,"1",1,0,0,0,0
28,3,1,3,22,0,4,0,12,20,36,30,5,"1",1,0,0,0,0
71,1,1,1,30,12,27,0,11,22,48,29,1,"1",1,0,0,0,0
97,5,1,5,51,19,25,0,14,32,96,64,9,"1",1,0,0,0,0
58,9,9,2,44,7,5,0,19,25,84,55,15,"1",1,0,0,0,0
18,3,1,2,15,0,3,0,18,14,36,27,5,"1",1,0,0,0,0
60,19,5,10,0,0,0,0,0,0,0,0,37,"1",1,0,0,0,0
16,2,1,2,12,0,2,0,13,15,40,23,3,"1",1,0,0,0,0
4,1,1,1,2,0,0,0,4,3,4,3,1,"1",1,0,0,0,0
87,6,4,4,0,0,0,0,0,0,0,0,11,"1",1,0,0,0,0
129,7,1,4,0,0,0,0,0,0,0,0,12,"1",1,0,0,0,0
76,11,8,6,0,0,0,0,0,0,0,0,21,"1",1,0,0,0,0
83,8,6,6,0,0,0,0,0,0,0,0,15,"1",1,0,0,0,0
125,15,6,11,0,0,0,0,0,0,0,0,29,"1",1,0,0,0,0
129,16,6,11,0,0,0,0,0,0,0,0,31,"1",1,0,0,0,0
128,16,6,11,0,0,0,0,0,0,0,0,31,"1",1,0,0,0,0
129,16,6,11,0,0,0,0,0,0,0,0,31,"1",1,0,0,0,0
130,17,6,12,0,0,0,0,0,0,0,0,33,"1",1,0,0,0,0
92,8,1,6,0,0,0,0,0,0,0,0,15,"1",1,0,0,0,0
92,22,15,11,79,4,9,0,26,73,224,179,43,"1",1,0,0,0,0
70,15,12,5,0,0,0,0,0,0,0,0,29,"1",1,0,0,0,0
90,23,21,11,0,0,0,0,0,0,0,0,39,"1",1,0,0,0,0
68,20,18,9,0,0,0,0,0,0,0,0,33,"1",1,0,0,0,0
89,21,19,10,0,0,0,0,0,0,0,0,35,"1",1,0,0,0,0
97,23,21,11,0,0,0,0,0,0,0,0,39,"1",1,0,0,0,0
83,21,19,10,0,0,0,0,0,0,0,0,35,"1",1,0,0,0,0
27,5,3,3,22,0,3,0,13,10,29,18,9,"1",1,0,0,0,0
48,12,10,1,0,0,0,0,0,0,0,0,23,"1",1,0,0,0,0
351,30,25,18,223,107,11,2,23,65,403,273,59,"1",1,0,0,0,0
48,11,1,11,43,1,1,1,20,26,89,53,16,"1",1,0,0,0,0
80,12,5,3,0,0,0,0,0,0,0,0,23,"1",1,0,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"1",1,0,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"1",1,0,0,0,0
6,2,1,1,4,0,0,0,11,5,16,6,3,"1",1,0,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"1",1,0,0,0,0
6,1,1,1,4,0,0,0,7,5,22,9,1,"1",1,0,0,0,0
16,4,3,2,11,0,3,0,15,7,19,13,7,"1",1,0,0,0,0
4,1,1,1,2,0,0,0,6,4,6,4,1,"1",1,0,0,0,0
87,4,3,3,0,0,0,0,0,0,0,0,7,"1",1,0,0,0,0
77,10,7,3,0,0,0,0,0,0,0,0,19,"1",1,0,0,0,0
37,7,7,4,0,0,0,0,0,0,0,0,13,"1",1,0,0,0,0
27,6,4,4,21,0,4,0,17,14,44,28,11,"1",1,0,0,0,0
32,6,6,3,25,0,5,0,22,14,65,42,11,"1",1,0,0,0,0
7,1,1,1,4,0,0,0,7,5,22,9,1,"1",1,0,0,0,0
26,4,3,2,16,0,5,3,13,13,30,20,7,"1",1,0,0,0,0
13,3,3,2,9,0,2,0,12,11,20,15,5,"1",1,0,0,0,0
23,4,3,2,16,0,3,2,18,13,32,21,7,"1",1,0,0,0,0
74,13,7,3,0,0,0,0,0,0,0,0,25,"1",1,0,0,0,0
34,2,1,2,0,0,0,0,0,0,0,0,3,"1",1,0,0,0,0
28,3,1,3,0,0,0,0,0,0,0,0,5,"1",1,0,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"1",1,0,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"1",1,0,0,0,0
29,4,4,3,19,4,3,0,15,14,41,22,7,"1",1,0,0,0,0
24,5,1,5,21,0,1,0,8,12,35,23,9,"1",1,0,0,0,0
23,5,1,2,21,0,0,0,13,16,40,17,6,"1",1,0,0,0,0
32,6,1,1,24,0,3,3,6,13,31,23,11,"1",1,0,0,0,0
87,13,9,2,0,0,0,0,0,0,0,0,23,"1",1,0,0,0,0
24,6,6,2,17,0,4,0,16,9,45,28,11,"1",1,0,0,0,0
21,3,1,1,16,0,3,0,13,5,26,14,5,"1",1,0,0,0,0
23,3,1,2,17,0,4,0,15,7,30,17,5,"1",1,0,0,0,0
97,27,25,6,85,3,7,0,24,32,235,129,53,"1",1,0,0,0,0
52,7,1,5,46,0,4,0,18,21,91,69,13,"1",1,0,0,0,0
43,15,11,6,0,0,0,0,0,0,0,0,29,"1",1,0,0,0,0
36,12,4,3,0,0,0,0,0,0,0,0,23,"1",1,0,0,0,0
126,10,6,5,67,21,30,1,20,19,151,112,19,"1",1,0,0,0,0
45,11,3,3,29,7,6,1,24,18,70,35,19,"1",1,0,0,0,0
11,2,1,2,9,0,0,0,7,4,12,7,3,"1",1,0,0,0,0
13,1,1,1,0,0,0,0,0,0,0,0,1,"1",1,0,0,0,0
4,1,1,1,2,0,0,0,5,2,5,2,1,"1",1,0,0,0,0
35,8,8,2,18,9,5,1,19,9,46,23,15,"1",1,0,0,0,0
23,1,1,1,0,0,0,0,0,0,0,0,1,"1",1,0,0,0,0
24,1,1,1,0,0,0,0,0,0,0,0,1,"1",1,0,0,0,0
26,5,1,2,24,0,0,0,17,20,38,21,6,"1",1,0,0,0,0
13,1,1,1,0,0,0,0,0,0,0,0,1,"1",1,0,0,0,0
33,5,1,2,25,0,6,0,19,22,55,46,9,"1",1,0,0,0,0
21,3,1,3,16,0,3,0,9,8,39,22,5,"1",1,0,0,0,0
11,1,1,1,6,0,2,1,7,7,22,14,1,"1",1,0,0,0,0
15,2,1,2,10,0,2,0,9,7,15,9,3,"1",1,0,0,0,0
38,29,17,14,28,2,5,1,13,20,143,104,57,"1",1,0,0,0,0
38,29,17,14,28,2,5,1,13,20,143,104,57,"1",1,0,0,0,0
187,17,15,7,81,24,79,1,18,21,171,117,33,"1",1,0,0,0,0
34,4,1,4,27,0,5,0,10,20,46,39,7,"1",1,0,0,0,0
55,4,1,4,37,6,10,0,10,41,69,61,7,"1",1,0,0,0,0
23,3,1,3,16,0,4,1,8,20,51,45,5,"1",1,0,0,0,0
23,3,1,3,17,0,4,0,8,20,51,45,5,"1",1,0,0,0,0
9,2,1,2,6,0,1,0,8,8,13,11,3,"1",1,0,0,0,0
102,21,21,17,67,13,15,5,21,46,233,138,41,"1",1,0,0,0,0
37,3,3,3,29,1,4,0,17,27,73,45,5,"1",1,0,0,0,0
39,7,5,5,25,5,6,0,17,20,83,49,13,"1",1,0,0,0,0
27,3,1,3,22,0,2,0,14,16,33,21,5,"1",1,0,0,0,0
126,9,1,9,94,13,17,0,19,34,223,143,17,"1",1,0,0,0,0
38,9,1,9,0,0,0,0,0,0,0,0,15,"1",1,0,0,0,0
20,4,1,2,16,0,2,0,11,9,27,16,7,"1",1,0,0,0,0
42,6,5,3,0,0,0,0,0,0,0,0,11,"1",1,0,0,0,0
66,16,13,1,0,0,0,0,0,0,0,0,31,"1",1,0,0,0,0
71,5,1,4,55,0,14,0,16,49,147,132,9,"1",1,0,0,0,0
28,8,7,1,23,0,3,0,20,19,102,48,15,"1",1,0,0,0,0
36,6,6,3,27,0,2,0,16,11,43,31,11,"1",1,0,0,0,0
49,3,1,2,15,11,21,0,8,7,20,15,5,"1",1,0,0,0,0
6,1,1,1,2,0,1,0,6,4,7,4,1,"1",1,0,0,0,0
7,2,1,1,5,0,0,0,6,5,8,6,3,"1",1,0,0,0,0
92,19,14,5,0,0,0,0,0,0,0,0,37,"1",1,0,0,0,0
20,5,4,3,0,0,0,0,0,0,0,0,9,"1",1,0,0,0,0
27,3,1,2,22,0,3,0,16,17,92,59,5,"1",1,0,0,0,0
55,6,4,4,37,12,3,1,22,14,112,46,10,"1",1,0,0,0,0
8,1,1,1,5,1,0,0,5,6,8,7,1,"1",1,0,0,0,0
26,3,1,2,17,4,3,0,16,12,48,25,5,"1",1,0,0,0,0
55,4,3,1,43,3,7,0,16,17,117,71,7,"1",1,0,0,0,0
69,2,1,2,62,2,3,0,6,104,295,291,3,"1",1,0,0,0,0
10,2,1,2,8,0,0,0,5,6,12,6,3,"1",1,0,0,0,0
52,3,1,3,21,11,14,4,12,41,71,57,5,"1",1,0,0,0,0
15,2,1,2,10,0,3,0,8,13,23,24,3,"1",1,0,0,0,0
139,12,1,6,97,29,8,3,19,40,285,200,23,"1",1,0,0,0,0
25,3,1,2,19,0,4,0,9,11,32,23,5,"1",1,0,0,0,0
14,1,1,1,8,0,4,0,10,16,44,30,1,"1",1,0,0,0,0
8,1,1,1,6,0,0,0,4,9,16,15,1,"1",1,0,0,0,0
406,33,1,33,355,20,29,0,8,54,609,448,65,"1",1,0,0,0,0
92,15,5,12,59,21,10,0,22,30,136,76,29,"1",1,0,0,0,0
69,9,1,6,50,7,9,1,20,21,135,76,17,"1",1,0,0,0,0
87,1,1,1,38,15,32,0,4,69,78,77,1,"1",1,0,0,0,0
58,1,1,1,29,5,22,0,4,50,60,58,1,"1",1,0,0,0,0
64,1,1,1,36,0,28,0,4,66,70,67,1,"1",1,0,0,0,0
61,2,1,2,29,9,21,0,7,49,61,57,3,"1",1,0,0,0,0
33,7,5,4,29,0,4,0,14,23,56,46,13,"1",1,0,0,0,0
8,2,1,2,6,0,0,0,9,8,14,11,3,"1",1,0,0,0,0
48,9,8,4,40,0,8,0,24,17,88,59,17,"1",1,0,0,0,0
87,10,9,5,0,0,0,0,0,0,0,0,19,"1",1,0,0,0,0
26,3,1,3,8,13,3,0,11,14,39,24,5,"1",1,0,0,0,0
7,3,1,3,4,0,1,0,8,10,28,18,5,"1",1,0,0,0,0
11,1,1,1,5,0,3,1,7,5,10,7,1,"1",1,0,0,0,0
31,3,1,3,23,0,6,0,11,24,49,39,5,"1",1,0,0,0,0
129,16,3,7,0,0,0,0,0,0,0,0,28,"1",1,0,0,0,0
20,11,1,2,19,0,1,0,16,25,71,57,21,"1",1,0,0,0,0
20,7,7,2,20,0,0,0,11,13,57,46,13,"1",1,0,0,0,0
12,4,4,3,8,0,2,0,14,16,27,19,7,"1",1,0,0,0,0
63,9,5,2,16,22,14,9,16,14,63,43,17,"1",1,0,0,0,0
18,2,1,1,13,1,2,0,14,10,19,12,3,"1",1,0,0,0,0
27,10,10,5,21,0,4,0,17,21,54,39,19,"1",1,0,0,0,0
17,2,1,1,13,1,1,0,14,10,19,12,3,"1",1,0,0,0,0
17,2,1,1,13,1,1,0,14,10,19,12,3,"1",1,0,0,0,0
35,10,9,7,28,0,5,0,14,10,55,35,19,"1",1,0,0,0,0
18,4,4,3,15,0,1,0,19,8,32,20,7,"1",1,0,0,0,0
69,22,21,6,53,0,7,7,19,35,112,73,43,"1",1,0,0,0,0
12,3,3,1,9,0,1,0,16,8,25,15,5,"1",1,0,0,0,0
12,2,1,1,7,0,3,0,8,5,10,6,3,"1",1,0,0,0,0
26,5,5,1,19,0,5,0,17,14,38,26,9,"1",1,0,0,0,0
73,15,14,15,52,4,14,0,21,42,158,94,29,"1",1,0,0,0,0
70,8,1,7,52,6,9,0,14,22,109,69,15,"1",1,0,0,0,0
53,6,4,5,38,4,8,0,12,21,91,56,11,"1",1,0,0,0,0
46,2,1,2,23,7,13,0,10,28,62,51,3,"1",1,0,0,0,0
41,7,1,5,33,2,4,0,20,33,77,62,13,"1",1,0,0,0,0
214,13,1,10,126,65,19,0,26,51,297,188,19,"1",1,0,0,0,0
167,13,1,13,125,8,32,0,23,85,320,221,25,"1",1,0,0,0,0
21,3,1,2,15,0,4,0,14,10,28,21,5,"1",1,0,0,0,0
34,9,1,4,31,0,1,0,16,13,62,45,17,"1",1,0,0,0,0
15,2,1,2,9,1,3,0,6,8,15,12,3,"1",1,0,0,0,0
28,5,1,3,14,0,12,0,14,17,36,31,9,"1",1,0,0,0,0
148,14,8,9,112,10,21,1,27,63,297,178,26,"1",1,0,0,0,0
42,7,1,5,33,3,3,1,20,23,87,62,13,"1",1,0,0,0,0
145,19,12,18,127,1,13,2,16,85,209,183,37,"1",1,0,0,0,0
54,3,1,2,43,5,4,0,18,37,107,87,5,"1",1,0,0,0,0
34,9,4,7,29,0,3,0,20,38,213,139,17,"1",1,0,0,0,0
40,3,1,3,0,0,0,0,0,0,0,0,5,"1",1,0,0,0,0
43,8,5,4,27,4,9,1,12,17,41,25,15,"1",1,0,0,0,0
97,33,30,11,53,31,10,0,23,15,314,148,65,"1",1,0,0,0,0
74,7,1,6,57,13,4,0,23,22,153,99,13,"1",1,0,0,0,0
28,4,1,2,20,0,6,0,17,13,44,25,7,"1",1,0,0,0,0
32,9,1,1,22,0,8,0,15,17,32,18,10,"1",1,0,0,0,0
81,15,10,14,72,4,2,1,13,35,156,110,29,"1",1,0,0,0,0
11,2,1,2,9,0,0,0,5,5,10,7,3,"1",1,0,0,0,0
11,2,1,2,9,0,0,0,5,5,10,7,3,"1",1,0,0,0,0
7,1,1,1,4,0,1,0,7,4,9,4,1,"1",1,0,0,0,0
99,20,20,2,53,36,8,0,17,17,98,38,39,"1",1,0,0,0,0
7,2,1,1,5,0,0,0,7,3,8,4,3,"1",1,0,0,0,0
12,5,5,1,10,0,0,0,14,6,23,12,9,"1",1,0,0,0,0
26,1,1,1,10,7,6,0,14,10,50,24,1,"1",1,0,0,0,0
80,14,1,12,63,3,10,2,15,34,114,77,27,"1",1,0,0,0,0
96,5,1,3,63,17,14,0,20,54,186,155,9,"1",1,0,0,0,0
24,2,1,2,15,2,5,0,11,8,37,22,3,"1",1,0,0,0,0
78,13,4,6,51,16,9,0,23,32,195,152,25,"1",1,0,0,0,0
269,75,63,42,226,19,17,4,45,95,701,418,144,"1",1,0,0,0,0
234,23,16,15,134,81,17,0,27,60,373,264,45,"1",1,0,0,0,0
31,4,1,3,23,0,6,0,15,26,56,47,7,"1",1,0,0,0,0
32,4,1,3,24,0,6,0,15,26,56,47,7,"1",1,0,0,0,0
42,15,10,7,29,6,2,3,21,14,127,67,29,"1",1,0,0,0,0
115,19,17,14,76,20,14,3,18,24,163,83,37,"1",1,0,0,0,0
34,6,6,3,24,1,7,0,20,13,66,39,11,"1",1,0,0,0,0
53,10,8,4,42,1,8,0,26,21,114,68,19,"1",1,0,0,0,0
29,3,1,3,28,0,1,0,13,25,56,45,5,"1",1,0,0,0,0
10,2,1,2,8,0,0,0,11,11,18,11,3,"1",1,0,0,0,0
11,2,1,2,9,0,0,0,11,12,20,13,3,"1",1,0,0,0,0
38,5,3,5,34,0,2,0,16,31,84,62,9,"1",1,0,0,0,0
23,3,1,3,0,0,0,0,0,0,0,0,5,"1",1,0,0,0,0
7,2,1,2,5,0,0,0,8,9,13,10,3,"1",1,0,0,0,0
14,6,1,6,12,0,0,0,7,18,34,32,11,"1",1,0,0,0,0
36,6,5,5,31,1,2,0,13,31,81,76,11,"1",1,0,0,0,0
